customer_id,transaction_date,transaction_amount,discount_amount,transaction_quantity,transaction_duration,transaction_type
C0069,2024-07-02,244.94,2.22,4,28.85,refund
C0094,2024-07-02,75.71,4.27,9,5.5,refund
C0054,2024-07-02,827.57,134.29,3,12.97,refund
C0002,2024-07-02,697.12,185.93,1,34.89,purchase
C0093,2024-07-02,787.9,223.97,4,16.53,purchase
C0094,2024-07-02,438.01,123.99,5,40.12,refund
C0046,2024-07-02,587.74,51.13,8,37.72,purchase
C0008,2024-07-02,157.6,46.57,7,19.47,purchase
C0051,2024-07-02,728.63,124.53,6,59.9,subscription
C0031,2024-07-02,387.3,30.07,9,39.23,refund
C0028,2024-07-02,961.36,162.26,7,8.58,refund
C0050,2024-07-02,826.75,125.79,9,9.45,purchase
C0040,2024-07-02,220.29,40.87,9,51.84,refund
C0100,2024-07-02,591.89,20.88,7,54.67,purchase
C0093,2024-07-02,532.66,76.83,9,10.62,purchase
C0006,2024-07-02,958.26,9.81,8,47.06,refund
C0080,2024-07-02,46.52,8.51,2,27.61,refund
C0014,2024-07-02,178.95,1.54,7,58.93,refund
C0065,2024-07-02,139.05,13.37,1,50.92,subscription
C0011,2024-07-02,74.07,4.17,5,33.14,purchase
C0030,2024-07-02,407.83,114.87,8,26.17,purchase
C0009,2024-07-02,840.19,175.56,2,50.76,refund
C0041,2024-07-02,324.37,82.53,7,37.98,subscription
C0043,2024-07-02,674.9,43.22,6,16.59,refund
C0075,2024-07-02,786.93,114.62,8,30.66,refund
C0057,2024-07-02,795.94,30.59,1,49.81,refund
C0084,2024-07-02,65.25,15.44,9,47.51,refund
C0038,2024-07-02,533.41,19.35,9,51.46,purchase
C0091,2024-07-03,721.87,19.61,9,55.18,subscription
C0061,2024-07-03,632.52,151.83,6,23.7,refund
C0062,2024-07-03,291.5,57.13,7,55.38,subscription
C0045,2024-07-03,625.64,178.67,1,20.34,refund
C0062,2024-07-03,198.56,16.53,9,48.91,purchase
C0056,2024-07-03,407.97,41.11,3,23.78,refund
C0066,2024-07-03,207.82,50.56,3,38.81,subscription
C0059,2024-07-03,498.67,77.9,3,5.96,subscription
C0071,2024-07-03,294.94,21.98,3,6.18,refund
C0042,2024-07-03,542.36,139.45,7,31.36,subscription
C0016,2024-07-03,104.6,28.18,3,27.29,purchase
C0086,2024-07-03,286.55,29.99,5,7.88,purchase
C0042,2024-07-03,27.09,4.27,5,57.83,refund
C0045,2024-07-03,457.12,57.67,9,18.21,purchase
C0095,2024-07-03,706.02,73.43,2,22.62,refund
C0092,2024-07-03,542.27,96.49,7,16.31,subscription
C0080,2024-07-03,883.57,21.74,4,56.32,subscription
C0036,2024-07-03,13.67,0.67,9,19.14,subscription
C0099,2024-07-03,572.46,112.07,2,22.55,purchase
C0014,2024-07-03,151.02,1.79,7,11.44,purchase
C0020,2024-07-03,788.0,164.0,4,21.34,subscription
C0019,2024-07-03,102.86,20.15,8,51.5,purchase
C0078,2024-07-03,609.39,157.31,9,5.7,subscription
C0099,2024-07-03,584.31,44.56,2,23.85,purchase
C0029,2024-07-03,36.28,6.56,9,53.71,purchase
C0100,2024-07-03,995.61,179.88,8,53.14,refund
C0023,2024-07-03,24.42,1.81,7,38.28,purchase
C0018,2024-07-03,96.99,4.06,9,51.21,refund
C0087,2024-07-03,281.47,43.16,4,12.98,purchase
C0035,2024-07-03,548.26,77.58,3,58.16,subscription
C0001,2024-07-03,651.55,66.21,6,43.98,refund
C0054,2024-07-03,40.2,4.04,4,29.15,subscription
C0020,2024-07-03,851.06,155.9,1,30.29,subscription
C0048,2024-07-03,584.95,47.68,9,47.26,subscription
C0011,2024-07-03,527.87,99.67,1,39.52,purchase
C0020,2024-07-03,132.34,15.27,7,35.41,subscription
C0030,2024-07-03,804.65,11.91,7,18.84,subscription
C0056,2024-07-03,197.25,54.58,1,38.59,refund
C0007,2024-07-03,160.19,36.62,9,34.86,purchase
C0020,2024-07-03,180.72,44.22,9,34.08,subscription
C0002,2024-07-03,653.15,111.65,9,13.73,purchase
C0062,2024-07-03,236.33,62.92,2,53.86,purchase
C0087,2024-07-03,363.21,75.89,8,10.04,refund
C0083,2024-07-03,177.28,42.72,6,41.03,subscription
C0038,2024-07-03,276.04,54.0,2,43.25,refund
C0015,2024-07-03,820.06,97.44,5,50.95,refund
C0020,2024-07-03,974.75,25.07,7,45.32,subscription
C0002,2024-07-03,906.43,10.03,6,22.03,subscription
C0054,2024-07-04,626.09,10.51,3,22.34,purchase
C0025,2024-07-04,199.96,34.86,7,51.49,purchase
C0016,2024-07-04,326.55,93.22,9,33.71,subscription
C0063,2024-07-04,745.58,192.2,6,26.03,purchase
C0009,2024-07-04,587.59,81.83,6,39.91,subscription
C0099,2024-07-04,416.23,8.01,6,32.39,refund
C0049,2024-07-04,837.55,204.67,2,18.56,refund
C0087,2024-07-04,168.6,39.38,9,11.31,refund
C0006,2024-07-04,399.34,52.71,3,40.92,refund
C0055,2024-07-04,573.77,63.49,6,55.12,subscription
C0029,2024-07-04,498.85,0.13,5,33.29,purchase
C0083,2024-07-04,609.79,91.91,7,17.76,subscription
C0032,2024-07-04,521.67,41.22,6,37.95,subscription
C0081,2024-07-04,688.72,33.04,4,7.54,subscription
C0043,2024-07-04,420.14,70.94,3,58.0,subscription
C0061,2024-07-04,655.36,3.11,9,58.41,refund
C0051,2024-07-04,714.27,78.72,3,50.1,purchase
C0059,2024-07-04,193.34,19.33,3,11.82,purchase
C0081,2024-07-04,885.37,158.16,1,26.96,refund
C0099,2024-07-04,661.43,100.68,2,11.19,purchase
C0010,2024-07-04,530.38,99.4,1,7.81,refund
C0036,2024-07-04,103.39,6.61,1,57.05,subscription
C0060,2024-07-04,644.81,135.35,2,54.92,refund
C0076,2024-07-04,681.75,119.15,7,56.73,purchase
C0014,2024-07-04,124.4,2.66,7,20.24,refund
C0033,2024-07-04,27.8,2.73,3,7.83,refund
C0006,2024-07-04,271.01,11.51,9,14.24,refund
C0019,2024-07-04,547.22,47.04,6,18.76,refund
C0062,2024-07-04,103.78,7.06,7,20.93,refund
C0081,2024-07-04,477.86,64.94,3,35.77,refund
C0038,2024-07-04,849.36,213.63,3,44.53,refund
C0099,2024-07-04,237.1,18.92,5,58.59,purchase
C0019,2024-07-04,885.01,239.32,5,12.47,refund
C0077,2024-07-04,231.03,44.49,5,40.56,subscription
C0041,2024-07-04,317.17,21.07,7,33.38,refund
C0038,2024-07-04,916.17,82.55,6,42.48,subscription
C0024,2024-07-04,455.38,37.54,3,54.35,purchase
C0036,2024-07-04,204.02,57.76,6,45.41,refund
C0095,2024-07-05,333.84,30.56,5,39.32,subscription
C0026,2024-07-05,328.44,71.46,7,56.4,purchase
C0050,2024-07-05,702.57,148.76,7,50.2,refund
C0031,2024-07-05,875.43,185.93,6,6.16,purchase
C0019,2024-07-05,344.11,75.3,5,14.63,purchase
C0035,2024-07-05,405.41,101.62,3,43.67,subscription
C0100,2024-07-05,431.89,122.55,6,19.12,subscription
C0024,2024-07-05,508.29,99.44,4,45.01,refund
C0015,2024-07-05,887.23,52.34,5,49.0,subscription
C0062,2024-07-05,764.82,28.91,1,49.98,refund
C0027,2024-07-05,61.39,10.69,1,27.07,purchase
C0064,2024-07-05,698.56,53.29,7,36.87,refund
C0050,2024-07-05,802.93,43.4,4,33.45,refund
C0001,2024-07-05,185.3,54.65,1,49.97,purchase
C0046,2024-07-05,275.35,49.2,5,7.38,subscription
C0076,2024-07-05,789.1,27.54,6,58.25,subscription
C0020,2024-07-05,83.38,0.87,7,5.41,refund
C0087,2024-07-05,290.36,49.73,1,29.75,refund
C0043,2024-07-05,992.42,146.54,3,45.4,purchase
C0085,2024-07-05,805.01,100.29,3,24.74,subscription
C0054,2024-07-05,305.15,75.23,3,53.59,purchase
C0073,2024-07-05,318.26,83.24,7,8.38,purchase
C0022,2024-07-05,64.13,8.99,5,5.97,subscription
C0057,2024-07-05,732.94,131.67,4,53.25,refund
C0018,2024-07-05,112.54,4.1,6,38.42,refund
C0032,2024-07-05,455.62,31.02,1,8.67,purchase
C0016,2024-07-05,924.05,151.03,2,55.31,subscription
C0086,2024-07-05,726.95,177.87,8,58.49,purchase
C0006,2024-07-05,459.8,86.94,6,28.52,refund
C0043,2024-07-05,690.52,131.19,1,7.46,refund
C0015,2024-07-05,587.42,1.99,4,58.56,refund
C0099,2024-07-05,342.86,60.26,3,20.16,refund
C0045,2024-07-05,791.3,11.45,2,11.4,refund
C0075,2024-07-05,751.0,90.34,6,29.51,subscription
C0070,2024-07-05,939.33,138.75,8,47.34,refund
C0033,2024-07-05,260.79,12.62,8,45.65,subscription
C0036,2024-07-05,454.0,133.56,3,29.87,purchase
C0041,2024-07-05,455.37,14.08,2,44.95,refund
C0094,2024-07-05,371.19,109.43,3,59.46,purchase
C0046,2024-07-05,348.26,41.52,9,44.05,purchase
C0086,2024-07-05,284.56,14.21,4,53.46,purchase
C0083,2024-07-05,644.85,148.32,1,9.19,refund
C0013,2024-07-05,194.44,41.95,3,24.51,refund
C0038,2024-07-05,250.8,72.0,3,44.9,refund
C0018,2024-07-05,208.51,44.48,4,7.29,purchase
C0040,2024-07-05,734.08,162.72,2,35.83,purchase
C0033,2024-07-05,632.58,42.35,7,30.37,subscription
C0088,2024-07-05,379.4,33.62,9,28.24,purchase
C0012,2024-07-05,522.69,130.45,5,33.51,refund
C0011,2024-07-05,194.65,2.38,4,22.93,purchase
C0069,2024-07-05,978.39,259.82,3,12.48,purchase
C0076,2024-07-06,889.31,228.04,4,26.53,purchase
C0095,2024-07-06,12.44,3.42,6,49.95,subscription
C0017,2024-07-06,734.27,17.98,6,37.63,purchase
C0100,2024-07-06,749.38,114.59,6,13.55,refund
C0098,2024-07-06,687.7,148.62,6,50.56,purchase
C0005,2024-07-06,610.72,155.64,8,49.21,refund
C0046,2024-07-06,811.7,31.17,2,14.03,purchase
C0071,2024-07-06,953.41,131.2,9,49.26,subscription
C0050,2024-07-06,724.69,60.96,9,37.34,subscription
C0100,2024-07-06,494.4,22.63,6,30.54,purchase
C0023,2024-07-06,18.14,4.01,9,20.35,refund
C0027,2024-07-06,136.05,31.92,7,46.31,purchase
C0034,2024-07-06,994.64,0.06,6,10.55,subscription
C0020,2024-07-06,54.14,2.32,2,43.57,refund
C0069,2024-07-06,505.84,151.59,3,5.9,refund
C0063,2024-07-06,796.26,22.21,7,53.08,purchase
C0030,2024-07-06,421.46,115.53,6,49.51,refund
C0080,2024-07-06,553.2,54.32,4,34.29,purchase
C0036,2024-07-06,107.14,12.37,2,33.66,subscription
C0005,2024-07-06,274.14,9.63,7,10.89,refund
C0081,2024-07-06,430.43,19.75,8,29.98,refund
C0024,2024-07-06,369.73,110.85,2,24.7,subscription
C0054,2024-07-06,50.66,1.09,2,19.57,purchase
C0082,2024-07-06,552.1,83.28,2,20.78,subscription
C0028,2024-07-06,539.26,11.96,3,57.85,subscription
C0080,2024-07-06,377.13,62.76,3,33.29,subscription
C0065,2024-07-06,706.91,193.12,5,23.8,refund
C0029,2024-07-06,806.69,222.34,4,45.66,subscription
C0042,2024-07-06,340.66,31.6,3,47.91,subscription
C0078,2024-07-06,804.02,38.74,5,15.56,subscription
C0026,2024-07-06,137.04,23.78,4,43.53,purchase
C0005,2024-07-06,460.34,76.23,5,6.46,refund
C0089,2024-07-06,435.8,118.16,8,27.05,refund
C0058,2024-07-06,239.14,34.84,6,58.95,refund
C0060,2024-07-06,98.17,11.48,7,14.65,subscription
C0012,2024-07-06,241.75,13.87,9,59.53,subscription
C0091,2024-07-06,270.39,29.78,8,47.49,refund
C0006,2024-07-06,783.36,193.91,7,41.26,purchase
C0076,2024-07-06,451.86,98.55,4,51.85,subscription
C0086,2024-07-06,43.53,9.8,8,23.27,refund
C0045,2024-07-06,342.43,0.33,2,35.95,subscription
C0089,2024-07-06,969.49,231.39,5,27.87,purchase
C0081,2024-07-06,374.76,100.66,9,6.93,subscription
C0011,2024-07-06,821.95,34.2,9,39.93,refund
C0091,2024-07-06,826.8,123.59,3,8.22,purchase
C0002,2024-07-06,215.11,40.16,9,15.21,subscription
C0063,2024-07-06,710.9,13.08,3,48.45,purchase
C0030,2024-07-06,716.04,112.61,3,54.16,refund
C0049,2024-07-06,361.52,39.75,5,56.25,subscription
C0013,2024-07-07,316.28,78.16,7,57.47,purchase
C0099,2024-07-07,152.86,15.19,2,10.63,subscription
C0029,2024-07-07,43.85,12.98,9,34.21,purchase
C0040,2024-07-07,856.98,246.61,7,6.47,purchase
C0014,2024-07-07,589.63,130.38,5,34.45,purchase
C0012,2024-07-07,689.72,75.83,4,26.45,purchase
C0019,2024-07-07,842.86,93.8,2,32.02,purchase
C0023,2024-07-07,106.54,17.87,3,43.84,purchase
C0094,2024-07-07,811.67,215.89,4,12.21,refund
C0042,2024-07-07,407.24,104.47,7,54.96,purchase
C0095,2024-07-07,793.29,133.22,4,17.45,subscription
C0060,2024-07-07,604.92,89.5,1,20.64,refund
C0024,2024-07-07,417.05,84.17,3,26.22,purchase
C0019,2024-07-07,449.27,109.79,8,48.35,subscription
C0039,2024-07-07,802.25,56.57,6,49.58,purchase
C0039,2024-07-07,265.16,18.14,3,47.95,subscription
C0014,2024-07-07,546.24,61.49,1,6.69,refund
C0004,2024-07-07,650.31,79.01,2,37.73,purchase
C0020,2024-07-07,741.41,89.35,7,58.59,refund
C0084,2024-07-07,26.1,2.56,4,49.62,refund
C0049,2024-07-07,967.38,133.75,1,10.04,subscription
C0040,2024-07-07,676.97,1.58,5,29.69,purchase
C0100,2024-07-07,145.93,41.69,5,42.55,refund
C0006,2024-07-07,325.4,31.17,6,51.63,purchase
C0093,2024-07-07,309.61,61.52,9,29.52,subscription
C0040,2024-07-07,751.43,179.03,2,32.63,refund
C0052,2024-07-07,863.68,41.28,8,10.67,purchase
C0038,2024-07-07,79.66,15.08,2,25.96,subscription
C0043,2024-07-07,372.4,69.37,9,26.3,refund
C0010,2024-07-07,202.87,56.84,7,6.9,purchase
C0038,2024-07-07,480.02,48.43,7,7.25,refund
C0018,2024-07-07,542.86,102.57,1,36.34,subscription
C0085,2024-07-07,537.94,148.7,5,56.37,subscription
C0058,2024-07-07,454.52,12.94,7,12.89,purchase
C0046,2024-07-07,560.11,151.1,1,12.55,subscription
C0041,2024-07-07,947.41,78.21,4,33.89,subscription
C0011,2024-07-07,422.79,58.68,1,20.94,refund
C0027,2024-07-07,524.96,57.45,6,26.72,refund
C0017,2024-07-08,639.95,134.89,6,46.85,subscription
C0076,2024-07-08,722.0,139.23,2,42.11,purchase
C0017,2024-07-08,938.87,3.5,5,33.77,purchase
C0085,2024-07-08,340.0,97.27,6,20.25,purchase
C0087,2024-07-08,915.09,134.74,8,10.31,purchase
C0077,2024-07-08,885.24,177.03,4,12.49,purchase
C0054,2024-07-08,465.38,93.51,8,53.2,subscription
C0011,2024-07-08,242.15,1.87,1,22.75,refund
C0026,2024-07-08,987.58,257.32,6,32.56,purchase
C0097,2024-07-08,937.98,135.87,2,34.26,refund
C0059,2024-07-08,32.41,0.28,4,47.99,purchase
C0051,2024-07-08,57.26,13.56,6,25.75,refund
C0047,2024-07-08,806.33,60.32,3,6.54,refund
C0001,2024-07-08,449.67,70.1,3,18.05,refund
C0099,2024-07-08,409.77,11.29,2,53.17,purchase
C0001,2024-07-08,73.0,5.02,3,14.61,purchase
C0016,2024-07-08,87.54,18.07,1,48.74,subscription
C0015,2024-07-08,426.23,110.93,9,28.97,subscription
C0074,2024-07-08,974.75,257.67,3,32.13,refund
C0014,2024-07-08,292.24,15.2,7,51.33,purchase
C0039,2024-07-08,672.78,56.7,7,22.66,subscription
C0047,2024-07-08,406.22,58.22,9,52.77,refund
C0060,2024-07-08,236.38,62.58,2,18.36,purchase
C0054,2024-07-08,796.95,237.38,8,11.11,purchase
C0014,2024-07-08,258.86,75.06,6,16.91,subscription
C0012,2024-07-08,155.17,2.84,8,57.3,purchase
C0029,2024-07-08,995.01,48.07,1,30.44,refund
C0091,2024-07-08,282.7,44.75,8,8.73,subscription
C0083,2024-07-08,121.0,23.65,2,33.36,purchase
C0054,2024-07-08,59.37,10.75,3,20.8,subscription
C0046,2024-07-08,880.09,83.15,4,59.0,purchase
C0048,2024-07-08,653.45,147.76,1,11.44,subscription
C0041,2024-07-08,342.55,13.8,7,55.41,subscription
C0086,2024-07-08,80.3,21.49,5,7.37,purchase
C0006,2024-07-08,593.22,49.34,5,59.32,refund
C0066,2024-07-08,205.16,30.11,6,13.0,purchase
C0064,2024-07-08,769.31,34.19,1,33.94,purchase
C0086,2024-07-08,161.92,10.04,5,39.24,refund
C0002,2024-07-08,90.64,1.57,1,8.52,refund
C0068,2024-07-08,268.33,74.19,1,54.53,subscription
C0055,2024-07-08,803.05,103.13,4,5.01,purchase
C0008,2024-07-08,261.64,38.51,7,50.77,purchase
C0006,2024-07-08,118.95,8.13,9,49.99,subscription
C0054,2024-07-08,768.96,227.99,8,9.72,subscription
C0081,2024-07-08,706.62,100.52,5,31.04,purchase
C0038,2024-07-08,269.48,2.21,7,10.63,purchase
C0099,2024-07-08,178.79,45.71,3,16.44,subscription
C0051,2024-07-09,409.0,5.14,3,58.29,purchase
C0068,2024-07-09,328.86,57.08,7,34.0,subscription
C0016,2024-07-09,509.91,115.43,9,11.09,refund
C0019,2024-07-09,787.89,182.99,8,5.46,refund
C0098,2024-07-09,778.82,226.39,6,44.98,purchase
C0021,2024-07-09,208.64,4.08,8,42.38,subscription
C0015,2024-07-09,449.56,105.18,3,5.56,subscription
C0029,2024-07-09,829.4,106.42,4,58.67,subscription
C0095,2024-07-09,329.11,43.24,1,22.08,purchase
C0057,2024-07-09,289.23,34.75,6,45.77,purchase
C0040,2024-07-09,391.66,0.7,4,31.32,subscription
C0100,2024-07-09,401.2,87.67,5,52.15,subscription
C0049,2024-07-09,665.26,41.41,6,43.05,refund
C0078,2024-07-09,843.86,113.86,4,37.88,purchase
C0059,2024-07-09,472.98,60.9,7,56.55,subscription
C0077,2024-07-09,671.18,156.76,7,25.61,subscription
C0023,2024-07-09,599.91,167.24,7,59.08,subscription
C0021,2024-07-09,238.77,64.28,5,5.05,purchase
C0083,2024-07-09,683.76,176.17,8,40.39,subscription
C0097,2024-07-09,548.05,35.85,6,37.16,refund
C0061,2024-07-09,504.34,40.25,5,31.85,purchase
C0042,2024-07-09,52.46,3.0,3,10.41,purchase
C0060,2024-07-09,971.68,92.9,3,7.68,subscription
C0061,2024-07-09,981.74,46.55,9,27.59,refund
C0014,2024-07-09,114.87,5.22,7,36.74,subscription
C0017,2024-07-09,67.07,18.86,1,55.21,refund
C0055,2024-07-09,497.7,125.66,3,41.68,purchase
C0034,2024-07-09,98.39,24.29,5,15.59,refund
C0019,2024-07-09,730.89,153.36,9,6.06,purchase
C0092,2024-07-09,708.58,196.03,1,21.73,subscription
C0100,2024-07-09,982.57,101.85,2,18.81,refund
C0031,2024-07-09,355.52,36.49,6,25.65,refund
C0088,2024-07-09,707.97,56.22,5,42.07,refund
C0094,2024-07-09,922.11,14.94,3,58.86,refund
C0069,2024-07-09,250.85,63.08,4,24.32,purchase
C0037,2024-07-09,855.01,19.82,8,42.79,refund
C0078,2024-07-09,715.2,183.67,3,12.44,subscription
C0062,2024-07-09,675.92,35.16,7,8.46,purchase
C0047,2024-07-09,313.71,44.73,5,49.29,subscription
C0011,2024-07-10,948.26,35.95,5,17.69,refund
C0045,2024-07-10,942.74,251.11,3,29.8,purchase
C0039,2024-07-10,613.41,54.57,2,39.01,refund
C0078,2024-07-10,826.78,212.9,2,30.8,purchase
C0018,2024-07-10,374.24,111.16,7,11.07,subscription
C0036,2024-07-10,488.14,19.55,4,7.74,refund
C0094,2024-07-10,525.09,58.83,7,45.45,subscription
C0042,2024-07-10,886.26,49.82,7,41.65,purchase
C0054,2024-07-10,287.09,23.92,9,28.08,refund
C0089,2024-07-10,258.92,13.48,6,52.0,purchase
C0017,2024-07-10,458.71,4.45,9,22.02,subscription
C0097,2024-07-10,98.76,10.0,1,52.18,purchase
C0085,2024-07-10,283.29,18.69,4,18.26,refund
C0035,2024-07-10,54.57,3.55,5,25.38,refund
C0056,2024-07-10,787.04,17.66,1,42.11,purchase
C0095,2024-07-10,17.28,2.69,7,47.67,refund
C0053,2024-07-10,536.95,110.46,9,35.11,subscription
C0083,2024-07-10,60.76,7.21,2,35.89,refund
C0027,2024-07-10,304.39,22.66,5,58.93,refund
C0028,2024-07-10,341.48,57.95,5,6.27,purchase
C0057,2024-07-10,298.57,42.13,7,47.17,refund
C0077,2024-07-10,69.98,6.09,3,44.39,subscription
C0088,2024-07-10,649.02,34.48,5,53.59,refund
C0022,2024-07-10,669.19,97.51,4,33.02,purchase
C0017,2024-07-10,785.1,175.77,2,44.96,purchase
C0075,2024-07-10,417.98,28.06,4,45.38,subscription
C0072,2024-07-10,865.53,59.77,3,36.46,purchase
C0088,2024-07-10,877.9,169.22,2,37.19,subscription
C0023,2024-07-10,861.26,65.06,8,12.15,subscription
C0099,2024-07-10,580.17,127.34,4,25.46,subscription
C0065,2024-07-10,788.58,215.92,2,49.25,refund
C0059,2024-07-10,848.74,122.1,8,32.64,subscription
C0058,2024-07-10,459.53,10.96,4,52.58,purchase
C0071,2024-07-10,508.19,10.34,8,40.07,subscription
C0069,2024-07-10,21.41,6.14,1,9.32,purchase
C0003,2024-07-11,137.89,23.92,2,45.17,purchase
C0052,2024-07-11,903.15,137.73,1,47.66,subscription
C0014,2024-07-11,234.02,34.52,8,25.26,purchase
C0088,2024-07-11,877.98,42.24,4,38.2,subscription
C0063,2024-07-11,295.78,83.23,4,35.46,purchase
C0015,2024-07-11,426.33,23.41,1,57.98,subscription
C0022,2024-07-11,240.4,35.44,5,20.96,refund
C0038,2024-07-11,810.66,31.18,5,33.06,purchase
C0011,2024-07-11,775.94,123.07,9,12.0,refund
C0035,2024-07-11,40.97,9.36,3,43.96,purchase
C0044,2024-07-11,188.02,45.29,4,53.02,refund
C0025,2024-07-11,247.55,6.19,4,36.89,purchase
C0091,2024-07-11,723.25,61.15,5,47.12,purchase
C0067,2024-07-11,211.13,4.28,3,59.48,subscription
C0049,2024-07-11,886.43,96.16,3,59.45,purchase
C0044,2024-07-11,326.24,2.0,2,13.32,refund
C0047,2024-07-11,55.62,7.83,4,13.01,subscription
C0093,2024-07-11,615.42,44.21,5,23.42,refund
C0046,2024-07-11,268.97,23.77,5,17.26,purchase
C0034,2024-07-11,461.13,45.79,4,15.73,purchase
C0063,2024-07-11,482.06,94.17,6,19.31,purchase
C0081,2024-07-11,421.76,38.64,7,36.93,subscription
C0021,2024-07-11,483.49,104.6,6,18.48,refund
C0097,2024-07-11,251.7,61.48,6,50.04,purchase
C0015,2024-07-11,299.77,11.96,4,42.59,refund
C0001,2024-07-11,207.63,16.74,4,50.18,subscription
C0095,2024-07-11,923.05,156.74,9,6.53,subscription
C0023,2024-07-11,961.11,92.41,1,51.51,refund
C0079,2024-07-11,780.75,76.9,8,51.68,refund
C0082,2024-07-11,27.94,6.64,9,42.03,refund
C0052,2024-07-11,777.27,151.95,7,13.03,refund
C0019,2024-07-11,974.32,7.05,8,22.12,subscription
C0030,2024-07-11,669.26,84.03,2,8.64,purchase
C0036,2024-07-11,471.28,13.21,7,5.85,refund
C0033,2024-07-11,628.31,181.51,9,46.49,refund
C0093,2024-07-11,383.27,104.54,9,50.55,purchase
C0073,2024-07-11,429.42,30.84,9,46.79,refund
C0046,2024-07-11,757.28,70.3,5,27.3,purchase
C0016,2024-07-11,795.33,64.39,6,21.08,refund
C0025,2024-07-11,87.97,17.67,8,25.97,purchase
C0001,2024-07-11,999.87,193.23,5,34.87,refund
C0047,2024-07-11,787.81,159.18,8,39.99,subscription
C0089,2024-07-11,754.95,6.93,3,23.65,purchase
C0048,2024-07-11,280.64,52.81,5,8.33,subscription
C0031,2024-07-11,326.83,46.72,1,27.15,purchase
C0023,2024-07-11,912.14,110.48,2,27.95,purchase
C0018,2024-07-11,815.8,195.2,4,8.95,purchase
C0090,2024-07-11,839.73,237.97,2,18.43,refund
C0025,2024-07-11,582.21,93.21,2,28.46,subscription
C0067,2024-07-11,200.3,58.93,3,22.12,subscription
C0026,2024-07-11,591.75,145.68,3,9.54,purchase
C0067,2024-07-11,514.32,46.2,9,49.85,subscription
C0007,2024-07-11,144.02,6.73,9,44.66,subscription
C0051,2024-07-11,218.54,35.77,2,38.4,refund
C0061,2024-07-12,553.3,44.7,4,19.05,subscription
C0052,2024-07-12,865.55,201.4,8,36.6,purchase
C0053,2024-07-12,159.52,14.9,5,8.41,purchase
C0099,2024-07-12,87.46,5.63,2,43.11,subscription
C0022,2024-07-12,214.24,30.1,7,8.22,subscription
C0076,2024-07-12,991.29,105.85,3,57.75,subscription
C0026,2024-07-12,86.87,10.21,2,37.11,purchase
C0097,2024-07-12,874.51,97.82,3,13.7,refund
C0094,2024-07-12,460.22,9.86,8,41.53,subscription
C0100,2024-07-12,360.37,96.38,2,36.73,purchase
C0057,2024-07-12,117.32,30.83,5,46.61,subscription
C0056,2024-07-12,575.56,157.86,7,59.69,purchase
C0097,2024-07-12,559.14,93.37,8,20.41,subscription
C0083,2024-07-12,76.3,20.08,9,45.87,purchase
C0002,2024-07-12,820.93,2.95,2,36.76,purchase
C0001,2024-07-12,844.5,5.04,8,9.19,subscription
C0038,2024-07-12,648.28,25.33,8,56.44,refund
C0078,2024-07-12,574.13,61.41,5,19.9,refund
C0024,2024-07-12,561.2,96.24,3,51.12,refund
C0041,2024-07-12,651.72,51.0,3,15.54,subscription
C0038,2024-07-12,384.8,16.64,7,8.93,subscription
C0046,2024-07-12,651.62,3.59,8,33.83,refund
C0034,2024-07-12,288.33,5.79,9,19.31,subscription
C0099,2024-07-12,332.62,41.01,5,19.65,subscription
C0013,2024-07-12,308.76,78.51,4,51.73,subscription
C0032,2024-07-12,875.84,166.11,3,15.22,subscription
C0100,2024-07-12,455.38,57.63,9,48.59,purchase
C0041,2024-07-12,542.21,93.66,5,59.06,refund
C0041,2024-07-12,671.19,187.91,1,40.94,refund
C0012,2024-07-12,255.14,20.88,5,43.0,subscription
C0015,2024-07-12,736.81,210.18,5,46.14,refund
C0003,2024-07-12,505.04,147.94,4,32.53,refund
C0039,2024-07-12,349.99,48.28,2,24.48,purchase
C0070,2024-07-12,510.3,133.1,4,33.92,subscription
C0044,2024-07-12,115.53,2.6,1,27.7,purchase
C0012,2024-07-12,809.21,20.28,8,29.02,refund
C0004,2024-07-12,497.11,112.97,6,28.31,purchase
C0077,2024-07-12,897.52,43.75,6,32.05,subscription
C0009,2024-07-12,381.46,7.49,3,54.22,subscription
C0008,2024-07-12,335.46,63.74,3,34.55,purchase
C0006,2024-07-12,871.03,149.64,6,58.59,purchase
C0086,2024-07-12,113.36,13.57,2,9.27,purchase
C0051,2024-07-12,671.76,31.69,1,32.62,purchase
C0024,2024-07-12,829.44,77.62,8,41.79,purchase
C0003,2024-07-12,209.43,62.44,8,59.38,subscription
C0067,2024-07-12,910.13,155.98,2,43.26,refund
C0059,2024-07-12,296.09,58.42,9,50.12,refund
C0019,2024-07-13,761.55,47.85,5,57.9,refund
C0070,2024-07-13,607.26,121.86,6,24.06,subscription
C0013,2024-07-13,840.98,238.29,3,52.1,purchase
C0077,2024-07-13,430.09,118.15,9,26.94,purchase
C0064,2024-07-13,639.35,80.69,7,35.49,purchase
C0019,2024-07-13,964.93,138.57,6,51.73,refund
C0021,2024-07-13,377.34,84.83,1,35.08,refund
C0012,2024-07-13,255.25,27.26,5,11.61,purchase
C0081,2024-07-13,556.85,130.9,9,5.42,subscription
C0068,2024-07-13,289.18,66.32,9,55.46,refund
C0061,2024-07-13,944.07,219.03,5,42.82,subscription
C0059,2024-07-13,858.99,236.21,7,22.54,purchase
