customer_id,transaction_amount^2,transaction_amount transaction_quantity,transaction_quantity^2
C0017,359604.10889999993,4797.36,64.0
C0081,52107.1929,456.54,4.0
C0014,12907.2321,113.61,1.0
C0067,5158.112399999999,143.64,4.0
C0017,633711.5236,4776.36,36.0
C0006,118762.94440000001,2412.34,49.0
C0088,215899.62249999997,1858.6,16.0
C0036,20098.732900000003,1134.16,64.0
C0012,497137.80640000006,2115.2400000000002,9.0
C0099,126039.20039999999,1420.08,16.0
C0080,828482.2441,5461.26,36.0
C0069,59995.6036,979.76,16.0
C0094,5732.004099999999,681.39,81.0
C0054,684872.1049,2482.71,9.0
C0002,485976.2944,697.12,1.0
C0093,620786.4099999999,3151.6,16.0
C0094,191852.76009999998,2190.05,25.0
C0046,345438.3076,4701.92,64.0
C0008,24837.76,1103.2,49.0
C0051,530901.6769,4371.78,36.0
C0031,150001.29,3485.7000000000003,81.0
C0028,924213.0496,6729.52,49.0
C0050,683515.5625,7440.75,81.0
C0040,48527.6841,1982.61,81.0
C0100,350333.7721,4143.23,49.0
C0093,283726.67559999996,4793.94,81.0
C0006,918262.2276,7666.08,64.0
C0080,2164.1104000000005,93.04,4.0
C0014,32023.102499999997,1252.6499999999999,49.0
C0065,19334.902500000004,139.05,1.0
C0011,5486.364899999999,370.34999999999997,25.0
C0030,166325.30889999997,3262.64,64.0
C0009,705919.2361000001,1680.38,4.0
C0041,105215.8969,2270.59,49.0
C0043,455490.00999999995,4049.3999999999996,36.0
C0075,619258.8248999999,6295.44,64.0
C0057,633520.4836,795.94,1.0
C0084,4257.5625,587.25,81.0
C0038,284526.22809999995,4800.69,81.0
C0091,521096.2969,6496.83,81.0
C0061,400081.55039999995,3795.12,36.0
C0062,84972.25,2040.5,49.0
C0045,391425.40959999996,625.64,1.0
C0062,39426.0736,1787.04,81.0
C0056,166439.52090000003,1223.91,9.0
C0066,43189.1524,623.46,9.0
C0059,248671.76890000002,1496.01,9.0
C0071,86989.6036,884.8199999999999,9.0
C0042,294154.36960000003,3796.52,49.0
C0016,10941.159999999998,313.79999999999995,9.0
C0086,82110.90250000001,1432.75,25.0
C0042,733.8681,135.45,25.0
C0045,208958.6944,4114.08,81.0
C0095,498464.24039999995,1412.04,4.0
C0092,294056.75289999996,3795.89,49.0
C0080,780695.9449000001,3534.28,16.0
C0036,186.8689,123.03,81.0
C0099,327710.45160000003,1144.92,4.0
C0014,22807.0404,1057.14,49.0
C0020,620944.0,3152.0,16.0
C0019,10580.1796,822.88,64.0
C0078,371356.17209999997,5484.51,81.0
C0099,341418.1760999999,1168.62,4.0
C0029,1316.2384000000002,326.52,81.0
C0100,991239.2721000001,7964.88,64.0
C0023,596.3364000000001,170.94,49.0
C0018,9407.060099999999,872.91,81.0
C0087,79225.36090000001,1125.88,16.0
C0035,300589.0276,1644.78,9.0
C0001,424517.40249999997,3909.2999999999997,36.0
C0054,1616.0400000000002,160.8,16.0
C0020,724303.1235999999,851.06,1.0
C0048,342166.50250000006,5264.55,81.0
C0011,278646.7369,527.87,1.0
C0020,17513.8756,926.38,49.0
C0030,647461.6224999999,5632.55,49.0
C0056,38907.5625,197.25,1.0
C0007,25660.8361,1441.71,81.0
C0020,32659.718399999998,1626.48,81.0
C0002,426604.9225,5878.349999999999,81.0
C0062,55851.86890000001,472.66,4.0
C0087,131921.5041,2905.68,64.0
C0083,31428.1984,1063.68,36.0
C0038,76198.0816,552.08,4.0
C0015,672498.4036,4100.299999999999,25.0
C0020,950137.5625,6823.25,49.0
C0002,821615.3448999999,5438.58,36.0
C0054,391988.6881,1878.27,9.0
C0025,39984.0016,1399.72,49.0
C0016,106634.90250000001,2938.9500000000003,81.0
C0063,555889.5364000001,4473.4800000000005,36.0
C0009,345262.00810000004,3525.54,36.0
C0099,173247.41290000002,2497.38,36.0
C0049,701490.0025,1675.1,4.0
C0087,28425.96,1517.3999999999999,81.0
C0006,159472.43559999997,1198.02,9.0
C0055,329212.0129,3442.62,36.0
C0029,248851.3225,2494.25,25.0
C0083,371843.84409999993,4268.53,49.0
C0032,272139.5889,3130.0199999999995,36.0
C0081,474335.23840000003,2754.88,16.0
C0043,176517.61959999998,1260.42,9.0
C0061,429496.7296,5898.24,81.0
C0051,510181.63289999997,2142.81,9.0
C0059,37380.3556,580.02,9.0
C0081,783880.0369000001,885.37,1.0
C0099,437489.64489999996,1322.86,4.0
C0010,281302.9444,530.38,1.0
C0036,10689.4921,103.39,1.0
C0060,415779.93609999993,1289.62,4.0
C0076,464783.0625,4772.25,49.0
C0014,15475.36,870.8000000000001,49.0
C0033,772.84,83.4,9.0
C0006,73446.42009999999,2439.09,81.0
C0019,299449.7284,3283.32,36.0
C0062,10770.2884,726.46,49.0
C0081,228350.1796,1433.58,9.0
C0038,721412.4096,2548.08,9.0
C0099,56216.409999999996,1185.5,25.0
C0019,783242.7001,4425.05,25.0
C0077,53374.8609,1155.15,25.0
C0041,100596.8089,2220.19,49.0
C0038,839367.4689,5497.0199999999995,36.0
C0024,207370.9444,1366.1399999999999,9.0
C0036,41624.1604,1224.1200000000001,36.0
C0095,111449.14559999999,1669.1999999999998,25.0
C0026,107872.8336,2299.08,49.0
C0050,493604.6049000001,4917.990000000001,49.0
C0031,766377.6848999999,5252.58,36.0
C0019,118411.69210000001,1720.5500000000002,25.0
C0035,164357.26810000002,1216.23,9.0
C0100,186528.97209999998,2591.34,36.0
C0024,258358.72410000002,2033.16,16.0
C0015,787177.0729,4436.15,25.0
C0062,584949.6324000001,764.82,1.0
C0027,3768.7321,61.39,1.0
C0064,487986.07359999995,4889.92,49.0
C0050,644696.5848999999,3211.72,16.0
C0001,34336.090000000004,185.3,1.0
C0046,75817.62250000001,1376.75,25.0
C0076,622678.81,4734.6,36.0
C0020,6952.224399999999,583.66,49.0
C0087,84308.9296,290.36,1.0
C0043,984897.4563999999,2977.2599999999998,9.0
C0085,648041.1001,2415.0299999999997,9.0
C0054,93116.52249999999,915.4499999999999,9.0
C0073,101289.4276,2227.8199999999997,49.0
C0022,4112.656899999999,320.65,25.0
C0057,537201.0436000001,2931.76,16.0
C0018,12665.251600000001,675.24,36.0
C0032,207589.5844,455.62,1.0
C0016,853868.4025,1848.1,4.0
C0086,528456.3025000001,5815.6,64.0
C0006,211416.04,2758.8,36.0
C0043,476817.87039999996,690.52,1.0
C0015,345062.25639999995,2349.68,16.0
C0099,117552.9796,1028.58,9.0
C0045,626155.69,1582.6,4.0
C0075,564001.0,4506.0,36.0
C0070,882340.8489000001,7514.64,64.0
C0033,68011.4241,2086.32,64.0
C0036,206116.0,1362.0,9.0
C0041,207361.8369,910.74,4.0
C0094,137782.0161,1113.57,9.0
C0046,121285.02759999999,3134.34,81.0
C0086,80974.3936,1138.24,16.0
C0083,415831.5225,644.85,1.0
C0013,37806.9136,583.3199999999999,9.0
C0038,62900.64000000001,752.4000000000001,9.0
C0018,43476.420099999996,834.04,16.0
C0040,538873.4464,1468.16,4.0
C0033,400157.4564,4428.06,49.0
C0088,143944.36,3414.6,81.0
C0012,273204.8361000001,2613.4500000000003,25.0
C0011,37888.622500000005,778.6,16.0
C0069,957246.9920999999,2935.17,9.0
C0076,790872.2760999999,3557.24,16.0
C0095,154.75359999999998,74.64,36.0
C0017,539152.4329,4405.62,36.0
C0100,561570.3844,4496.28,36.0
C0098,472931.29000000004,4126.200000000001,36.0
C0005,372978.9184,4885.76,64.0
C0046,658856.8900000001,1623.4,4.0
C0071,908990.6281,8580.69,81.0
C0050,525175.5961000001,6522.210000000001,81.0
C0100,244431.36,2966.3999999999996,36.0
C0023,329.05960000000005,163.26,81.0
C0027,18509.602500000005,952.3500000000001,49.0
C0034,989308.7296,5967.84,36.0
C0020,2931.1396,108.28,4.0
C0069,255874.10559999998,1517.52,9.0
C0063,634029.9876,5573.82,49.0
C0030,177628.5316,2528.7599999999998,36.0
C0080,306030.24000000005,2212.8,16.0
C0036,11478.9796,214.28,4.0
C0005,75152.73959999999,1918.98,49.0
C0081,185269.9849,3443.44,64.0
C0024,136700.2729,739.46,4.0
C0054,2566.4356,101.32,4.0
C0082,304814.41000000003,1104.2,4.0
C0028,290801.3476,1617.78,9.0
C0080,142227.0369,1131.3899999999999,9.0
C0065,499721.74809999997,3534.5499999999997,25.0
C0029,650748.7561000001,3226.76,16.0
C0042,116049.23560000001,1021.98,9.0
C0078,646448.1603999999,4020.1,25.0
C0026,18779.9616,548.16,16.0
C0005,211912.91559999998,2301.7,25.0
C0089,189921.64,3486.4,64.0
C0058,57187.93959999999,1434.84,36.0
C0060,9637.3489,687.19,49.0
C0012,58443.0625,2175.75,81.0
C0091,73110.7521,2163.12,64.0
C0006,613652.8896,5483.52,49.0
C0076,204177.4596,1807.44,16.0
C0086,1894.8609000000001,348.24,64.0
C0045,117258.3049,684.86,4.0
C0089,939910.8601,4847.45,25.0
C0081,140445.0576,3372.84,81.0
C0011,675601.8025000001,7397.55,81.0
C0091,683598.2399999999,2480.3999999999996,9.0
C0002,46272.3121,1935.9900000000002,81.0
C0063,505378.80999999994,2132.7,9.0
C0030,512713.28159999993,2148.12,9.0
C0049,130696.71039999998,1807.6,25.0
C0013,100033.03839999998,2213.96,49.0
C0099,23366.179600000003,305.72,4.0
C0029,1922.8225000000002,394.65000000000003,81.0
C0040,734414.7204,5998.860000000001,49.0
C0014,347663.5369,2948.15,25.0
C0012,475713.67840000003,2758.88,16.0
C0019,710412.9796000001,1685.72,4.0
C0023,11350.771600000002,319.62,9.0
C0094,658808.1889,3246.68,16.0
C0042,165844.41760000002,2850.6800000000003,49.0
C0095,629309.0240999999,3173.16,16.0
C0060,365928.20639999997,604.92,1.0
C0024,173930.7025,1251.15,9.0
C0019,201843.5329,3594.16,64.0
C0039,643605.0625,4813.5,36.0
C0039,70309.82560000001,795.48,9.0
C0014,298378.1376,546.24,1.0
C0004,422903.0960999999,1300.62,4.0
C0020,549688.7881,5189.87,49.0
C0084,681.21,104.4,16.0
C0049,935824.0644,967.38,1.0
C0040,458288.38090000005,3384.8500000000004,25.0
C0100,21295.5649,729.6500000000001,25.0
C0006,105885.15999999999,1952.3999999999999,36.0
C0093,95858.3521,2786.4900000000002,81.0
C0040,564647.0449,1502.86,4.0
C0052,745943.1423999999,6909.44,64.0
C0038,6345.7155999999995,159.32,4.0
C0043,138681.75999999998,3351.6,81.0
C0010,41156.2369,1420.0900000000001,49.0
C0038,230419.20039999997,3360.14,49.0
C0018,294696.9796,542.86,1.0
C0085,289379.44360000006,2689.7000000000003,25.0
C0058,206588.43039999998,3181.64,49.0
C0046,313723.2121,560.11,1.0
C0041,897585.7080999999,3789.64,16.0
C0011,178751.38410000002,422.79,1.0
C0027,275583.0016,3149.76,36.0
C0017,409536.00250000006,3839.7000000000003,36.0
C0076,521284.0,1444.0,4.0
C0017,881476.8769,4694.35,25.0
C0085,115600.0,2040.0,36.0
C0087,837389.7081,7320.72,64.0
C0077,783649.8576,3540.96,16.0
C0054,216578.54439999998,3723.04,64.0
C0011,58636.622500000005,242.15,1.0
C0026,975314.2564000001,5925.4800000000005,36.0
C0097,879806.4804,1875.96,4.0
C0059,1050.4080999999999,129.64,16.0
C0051,3278.7075999999997,343.56,36.0
C0047,650168.0689000001,2418.9900000000002,9.0
C0001,202203.10890000002,1349.01,9.0
C0099,167911.45289999997,819.54,4.0
C0001,5329.0,219.0,9.0
C0016,7663.251600000001,87.54,1.0
C0015,181672.0129,3836.07,81.0
C0074,950137.5625,2924.25,9.0
C0014,85404.2176,2045.68,49.0
C0039,452632.9284,4709.46,49.0
C0047,165014.6884,3655.9800000000005,81.0
C0060,55875.5044,472.76,4.0
C0054,635129.3025000001,6375.6,64.0
C0014,67008.49960000001,1553.16,36.0
C0012,24077.728899999995,1241.36,64.0
C0029,990044.9001,995.01,1.0
C0091,79919.29,2261.6,64.0
C0083,14641.0,242.0,4.0
C0054,3524.7969,178.10999999999999,9.0
C0046,774558.4081,3520.36,16.0
C0048,426996.9025000001,653.45,1.0
C0041,117340.5025,2397.85,49.0
C0086,6448.089999999999,401.5,25.0
C0006,351909.9684,2966.1000000000004,25.0
C0066,42090.6256,1230.96,36.0
C0064,591837.8760999999,769.31,1.0
C0086,26218.086399999997,809.5999999999999,25.0
C0002,8215.6096,90.64,1.0
C0068,72000.9889,268.33,1.0
C0055,644889.3024999999,3212.2,16.0
C0008,68455.48959999999,1831.48,49.0
C0006,14149.1025,1070.55,81.0
C0054,591299.4816,6151.68,64.0
C0081,499311.8244,3533.1,25.0
C0038,72619.4704,1886.3600000000001,49.0
C0099,31965.8641,536.37,9.0
C0051,167281.0,1227.0,9.0
C0068,108148.8996,2302.02,49.0
C0016,260008.20810000002,4589.1900000000005,81.0
C0019,620770.6521,6303.12,64.0
C0098,606560.5924000001,4672.92,36.0
C0021,43530.6496,1669.12,64.0
C0015,202104.1936,1348.68,9.0
C0029,687904.36,3317.6,16.0
C0095,108313.39210000001,329.11,1.0
C0057,83653.99290000001,1735.38,36.0
C0040,153397.55560000002,1566.64,16.0
C0100,160961.44,2006.0,25.0
C0049,442570.8676,3991.56,36.0
C0078,712099.6996,3375.44,16.0
C0059,223710.0804,3310.86,49.0
C0077,450482.5923999999,4698.259999999999,49.0
C0023,359892.0081,4199.37,49.0
C0021,57011.11290000001,1193.8500000000001,25.0
C0083,467527.7376,5470.08,64.0
C0097,300358.80249999993,3288.2999999999997,36.0
C0061,254358.83559999996,2521.7,25.0
C0042,2752.0516000000002,157.38,9.0
C0060,944162.0223999999,2915.04,9.0
C0061,963813.4276,8835.66,81.0
C0014,13195.1169,804.09,49.0
C0017,4498.384899999999,67.07,1.0
C0055,247705.28999999998,1493.1,9.0
C0034,9680.5921,491.95,25.0
C0019,534200.1921,6578.01,81.0
C0092,502085.61640000006,708.58,1.0
C0100,965443.8049000001,1965.14,4.0
C0031,126394.47039999999,2133.12,36.0
C0088,501221.52090000006,3539.8500000000004,25.0
C0094,850286.8521,2766.33,9.0
C0069,62925.722499999996,1003.4,16.0
C0037,731042.1001,6840.08,64.0
C0078,511511.04000000004,2145.6000000000004,9.0
C0062,456867.8463999999,4731.44,49.0
C0047,98413.96409999998,1568.55,25.0
C0011,899197.0276,4741.3,25.0
C0045,888758.7076,2828.2200000000003,9.0
C0039,376271.8281,1226.82,4.0
C0078,683565.1684,1653.56,4.0
C0018,140055.57760000002,2619.6800000000003,49.0
C0036,238280.65959999998,1952.56,16.0
C0094,275719.50810000004,3675.63,49.0
C0042,785456.7876,6203.82,49.0
C0054,82420.66809999998,2583.81,81.0
C0089,67039.56640000001,1553.52,36.0
C0017,210414.86409999998,4128.389999999999,81.0
C0097,9753.537600000001,98.76,1.0
C0085,80253.2241,1133.16,16.0
C0035,2977.8849,272.85,25.0
C0056,619431.9615999999,787.04,1.0
C0095,298.5984,120.96000000000001,49.0
C0053,288315.30250000005,4832.55,81.0
C0083,3691.7776,121.52,4.0
C0027,92653.27209999999,1521.9499999999998,25.0
C0028,116608.59040000002,1707.4,25.0
C0057,89144.0449,2089.99,49.0
C0077,4897.200400000001,209.94,9.0
C0088,421226.9604,3245.1,25.0
C0022,447815.25610000006,2676.76,16.0
C0017,616382.01,1570.2,4.0
C0075,174707.28040000002,1671.92,16.0
C0072,749142.1808999999,2596.59,9.0
C0088,770708.4099999999,1755.8,4.0
C0023,741768.7876,6890.08,64.0
C0099,336597.22889999993,2320.68,16.0
C0065,621858.4164000001,1577.16,4.0
C0059,720359.5876,6789.92,64.0
C0058,211167.82089999996,1838.12,16.0
C0071,258257.0761,4065.52,64.0
C0069,458.3881,21.41,1.0
C0003,19013.652099999996,275.78,4.0
C0052,815679.9225,903.15,1.0
C0014,54765.360400000005,1872.16,64.0
C0088,770848.8804,3511.92,16.0
C0063,87485.80839999998,1183.12,16.0
C0015,181757.2689,426.33,1.0
C0022,57792.16,1202.0,25.0
C0038,657169.6355999999,4053.2999999999997,25.0
C0011,602082.8836000001,6983.460000000001,81.0
C0035,1678.5409,122.91,9.0
C0044,35351.5204,752.08,16.0
C0025,61281.0025,990.2,16.0
C0091,523090.5625,3616.25,25.0
C0067,44575.876899999996,633.39,9.0
C0049,785758.1449,2659.29,9.0
C0044,106432.53760000001,652.48,4.0
C0047,3093.5843999999997,222.48,16.0
C0093,378741.7764,3077.1,25.0
C0046,72344.86090000001,1344.8500000000001,25.0
C0034,212640.8769,1844.52,16.0
C0063,232381.8436,2892.36,36.0
C0081,177881.4976,2952.3199999999997,49.0
C0021,233762.58010000002,2900.94,36.0
C0097,63352.88999999999,1510.1999999999998,36.0
C0015,89862.0529,1199.08,16.0
C0001,43110.2169,830.52,16.0
C0095,852021.3024999999,8307.449999999999,81.0
C0023,923732.4321,961.11,1.0
C0079,609570.5625,6246.0,64.0
C0082,780.6436000000001,251.46,81.0
C0052,604148.6529,5440.889999999999,49.0
C0019,949299.4624000001,7794.56,64.0
C0030,447908.9476,1338.52,4.0
C0036,222104.83839999998,3298.96,49.0
C0033,394773.45609999995,5654.789999999999,81.0
C0093,146895.89289999998,3449.43,81.0
C0073,184401.5364,3864.78,81.0
C0046,573472.9983999999,3786.3999999999996,25.0
C0016,632549.8089000001,4771.9800000000005,36.0
C0025,7738.720899999999,703.76,64.0
C0001,999740.0169,4999.35,25.0
C0047,620644.5961,6302.48,64.0
C0089,569949.5025000001,2264.8500000000004,9.0
C0048,78758.8096,1403.1999999999998,25.0
C0031,106817.84889999998,326.83,1.0
C0023,831999.3796,1824.28,4.0
C0018,665529.6399999999,3263.2,16.0
C0090,705146.4729,1679.46,4.0
C0025,338968.48410000006,1164.42,4.0
C0067,40120.090000000004,600.9000000000001,9.0
C0026,350168.0625,1775.25,9.0
C0067,264525.06240000005,4628.88,81.0
C0007,20741.760400000003,1296.18,81.0
C0051,47759.7316,437.08,4.0
C0061,306140.88999999996,2213.2,16.0
C0052,749176.8024999999,6924.4,64.0
C0053,25446.630400000002,797.6,25.0
C0099,7649.251599999999,174.92,4.0
C0022,45898.7776,1499.68,49.0
C0076,982655.8640999999,2973.87,9.0
C0026,7546.396900000001,173.74,4.0
C0097,764767.7400999999,2623.5299999999997,9.0
C0094,211802.44840000002,3681.76,64.0
C0100,129866.5369,720.74,4.0
C0057,13763.982399999999,586.5999999999999,25.0
C0056,331269.31359999994,4028.9199999999996,49.0
C0097,312637.53959999996,4473.12,64.0
C0083,5821.69,686.6999999999999,81.0
C0002,673926.0648999999,1641.86,4.0
C0001,713180.25,6756.0,64.0
C0038,420266.95839999994,5186.24,64.0
C0078,329625.2569,2870.65,25.0
C0024,314945.44000000006,1683.6000000000001,9.0
C0041,424738.95840000006,1955.16,9.0
C0038,148071.04,2693.6,49.0
C0046,424608.62440000003,5212.96,64.0
C0034,83134.1889,2594.97,81.0
C0099,110636.0644,1663.1,25.0
C0013,95332.7376,1235.04,16.0
C0032,767095.7056000001,2627.52,9.0
C0100,207370.9444,4098.42,81.0
C0041,293991.6841,2711.05,25.0
C0041,450496.01610000007,671.19,1.0
C0012,65096.419599999994,1275.6999999999998,25.0
C0015,542888.9761,3684.0499999999997,25.0
C0003,255065.4016,2020.16,16.0
C0039,122493.0001,699.98,4.0
C0070,260406.09000000003,2041.2,16.0
C0044,13347.1809,115.53,1.0
C0012,654820.8241000001,6473.68,64.0
C0004,247118.35210000002,2982.66,36.0
C0077,805542.1503999999,5385.12,36.0
C0009,145511.73159999997,1144.3799999999999,9.0
C0008,112533.41159999999,1006.3799999999999,9.0
C0006,758693.2609,5226.18,36.0
C0086,12850.489599999999,226.72,4.0
C0051,451261.4976,671.76,1.0
C0024,687970.7136000001,6635.52,64.0
C0003,43860.924900000005,1675.44,64.0
C0067,828336.6169,1820.26,4.0
C0059,87669.28809999999,2664.81,81.0
C0019,579958.4025,3807.75,25.0
C0070,368764.70759999997,3643.56,36.0
C0013,707247.3604,2522.94,9.0
C0077,184977.40809999997,3870.81,81.0
C0064,408768.42250000004,4475.45,49.0
C0019,931089.9048999998,5789.58,36.0
C0021,142385.47559999998,377.34,1.0
C0012,65152.5625,1276.25,25.0
C0081,310081.92250000004,5011.650000000001,81.0
C0068,83625.0724,2602.62,81.0
C0061,891268.1649000001,4720.35,25.0
C0059,737863.8201,6012.93,49.0
C0016,339271.30090000003,3494.82,36.0
C0053,773080.5625,4396.25,25.0
C0099,842724.0,5508.0,36.0
C0055,298312.59239999996,3823.2599999999998,49.0
C0039,301390.0201,2195.96,16.0
C0076,347439.51360000006,3536.6400000000003,36.0
C0098,91766.5849,2423.44,64.0
C0100,795878.0944000001,892.12,1.0
C0055,324706.22890000005,2849.15,25.0
C0005,52321.98760000001,1372.44,36.0
C0009,73186.48089999998,1082.12,16.0
C0049,589240.4644,3070.48,16.0
C0042,68199.3225,1044.6,16.0
C0010,191747.65209999998,437.89,1.0
C0092,89844.06760000001,1798.44,36.0
C0080,724252.0608999999,851.03,1.0
C0045,880688.4025000001,2815.3500000000004,9.0
C0092,1298.1609,36.03,1.0
C0069,480096.5521,4157.34,36.0
C0064,671694.9849,1639.14,4.0
C0081,341839.00889999996,5262.03,81.0
C0087,562635.0081000001,6000.72,64.0
C0021,303556.92160000006,2203.84,16.0
C0084,414710.2404,1931.94,9.0
C0055,236118.2464,1457.76,9.0
C0005,118666.4704,1377.92,16.0
C0095,12130.8196,440.56,16.0
C0089,786165.9556,5319.96,36.0
C0014,156720.9744,3562.92,81.0
C0078,295598.81610000005,3805.8300000000004,49.0
C0019,444995.72640000004,4002.4800000000005,36.0
C0056,542815.2975999999,5157.32,49.0
C0052,431018.51039999997,1313.04,4.0
C0084,166741.5556,3675.06,81.0
C0026,87793.69,2370.4,64.0
C0088,636532.7089000001,4786.9800000000005,36.0
C0007,15612.5025,999.6,64.0
C0062,153217.4449,1957.15,25.0
C0018,163846.8484,404.78,1.0
C0078,580964.0841000001,4573.26,36.0
C0003,573033.8601,2270.9700000000003,9.0
C0008,140347.63689999998,374.63,1.0
C0032,462060.0625,3398.75,25.0
C0030,935437.1523999999,3868.72,16.0
C0063,150994.4164,388.58,1.0
C0013,909963.3663999999,6677.44,49.0
C0013,119923.69,2770.4,64.0
C0040,80974.3936,1138.24,16.0
C0090,38388.564900000005,1763.3700000000001,81.0
C0019,903583.3249000001,1901.14,4.0
C0050,464769.4276,6135.66,81.0
C0020,152904.46089999998,1955.1499999999999,25.0
C0021,32263.3444,718.48,16.0
C0096,749973.3201,1732.02,4.0
C0016,521515.0656,3610.7999999999997,25.0
C0023,468718.2369,684.63,1.0
C0029,192694.66090000002,877.94,4.0
C0034,29371.1044,514.14,9.0
C0073,29401.9609,857.35,25.0
C0011,179614.9161,2542.86,36.0
C0070,41152.1796,1622.88,64.0
C0004,46928.556899999996,1083.15,25.0
C0072,874468.1169,935.13,1.0
C0095,747463.9935999999,6916.48,64.0
C0085,600687.0016,3875.2,25.0
C0067,710278.1283999999,842.78,1.0
C0078,24351.602500000005,1404.45,81.0
C0044,187445.70249999998,3896.5499999999997,81.0
C0083,933793.6689,1932.66,4.0
C0094,417768.3225,4524.45,49.0
C0055,29501.497599999995,1374.08,64.0
C0064,341067.6801,1752.03,9.0
C0046,145115.2836,761.88,4.0
C0001,21656.065599999998,882.96,36.0
C0099,9248.6689,769.36,64.0
C0013,103323.6736,2892.96,81.0
C0030,458640.47290000005,1354.46,4.0
C0028,22683.372100000004,753.0500000000001,25.0
C0044,497659.7025000001,1410.9,4.0
C0043,628373.29,3170.8,16.0
C0048,930896.9289,7718.64,64.0
C0012,579851.7904,3807.4,25.0
C0085,65142.3529,2041.84,64.0
C0081,133.4025,80.85000000000001,49.0
C0030,125457.63999999998,1416.8,16.0
C0018,601788.0625,1551.5,4.0
C0071,257180.8369,507.13,1.0
C0022,70553.9844,1062.48,16.0
C0028,613323.9225,1566.3,4.0
C0087,6624.3321000000005,569.73,49.0
C0045,256967.88640000002,3041.52,36.0
C0061,2009.7288999999998,224.14999999999998,25.0
C0087,39872.1024,998.4000000000001,25.0
C0046,944142.5889,1943.34,4.0
C0003,405437.8276,3183.7,25.0
C0038,8900.035600000001,188.68,4.0
C0075,823029.9841000001,6350.47,49.0
C0007,340577.28810000006,583.59,1.0
C0012,749592.3241,7792.11,81.0
C0042,34965.26010000001,373.98,4.0
C0078,35340.2401,1315.93,49.0
C0047,34387.9936,741.76,16.0
C0018,629293.1584,2379.84,9.0
C0051,4510.4655999999995,604.4399999999999,81.0
C0065,28166.908900000006,1006.98,36.0
C0082,6428.832400000001,721.6200000000001,81.0
C0016,934160.9103999999,8698.68,81.0
C0010,107584.0,2624.0,64.0
C0038,345814.56359999994,588.06,1.0
C0085,873122.0480999999,8409.69,81.0
C0043,84547.1929,2035.3899999999999,49.0
C0074,970855.5024000001,985.32,1.0
C0085,637745.9881000001,4791.54,36.0
C0060,75076.0,1644.0,36.0
C0008,82725.2644,2300.96,64.0
C0031,201663.8649,1796.28,16.0
C0077,199067.66890000002,2677.02,36.0
C0004,854.9775999999999,263.15999999999997,81.0
C0086,83088.0625,288.25,1.0
C0069,107033.66560000002,1635.8000000000002,25.0
C0035,937178.8864000001,8712.720000000001,81.0
C0093,560911.1236,6740.460000000001,81.0
C0036,309681.1201,2225.96,16.0
C0065,571037.1488999999,6045.36,64.0
C0090,44263.952099999995,1472.73,49.0
C0056,266668.95999999996,2582.0,25.0
C0033,240315.64840000003,1960.88,16.0
C0009,802457.6399999999,3583.2,16.0
C0025,205435.5625,2719.5,36.0
C0003,3279.8529000000003,458.16,64.0
C0071,116642.74089999998,2390.71,49.0
C0063,346308.71040000004,2353.92,16.0
C0047,163628.3401,2427.06,36.0
C0002,283588.2009,4260.24,64.0
C0087,300643.8560999999,4934.789999999999,81.0
C0063,842558.7681,8261.19,81.0
C0089,224543.2996,473.86,1.0
C0068,293633.93439999997,541.88,1.0
C0050,371112.45610000007,2436.76,16.0
C0029,323.28040000000004,125.86,49.0
C0062,440.58009999999996,125.94,36.0
C0065,657866.9881000001,4055.4500000000003,25.0
C0069,302060.16000000003,4946.400000000001,81.0
C0098,370832.28160000005,1217.92,4.0
C0049,285433.7476,3739.8199999999997,49.0
C0001,52569.318400000004,1604.96,49.0
C0039,2001.6676000000002,268.44,36.0
C0073,568304.8996,4523.16,36.0
C0020,358872.88359999994,2995.2999999999997,25.0
C0032,61677.722499999996,1241.75,25.0
C0078,724779.7956000001,6810.72,64.0
C0029,60648.9129,738.8100000000001,9.0
C0050,34302.7441,1111.26,36.0
C0066,43747.9056,1882.44,81.0
C0072,919278.2640999999,8629.11,81.0
C0007,30071.0281,1213.87,49.0
C0087,4204.225600000001,583.5600000000001,81.0
C0084,57782.5444,240.38,1.0
C0048,125663.16010000001,708.98,4.0
C0007,60688.322499999995,492.7,4.0
C0093,12769.0,226.0,4.0
C0059,821851.0335999998,4532.799999999999,25.0
C0028,654060.3876,4852.4400000000005,36.0
C0028,543921.0001,4425.0599999999995,36.0
C0068,200184.6564,1342.26,9.0
C0074,8604.4176,742.08,64.0
C0098,554220.6916,2233.38,9.0
C0001,39156.494399999996,593.64,9.0
C0042,10795.210000000001,935.1,81.0
C0009,36691.402500000004,191.55,1.0
C0021,10759.912900000001,726.11,49.0
C0076,709250.3089,6737.36,64.0
C0094,161314.68959999998,1204.92,9.0
C0009,289433.2401,2151.96,16.0
C0096,13992.524100000002,118.29,1.0
C0063,1301.0449,144.28,16.0
C0021,429509.8369,655.37,1.0
C0058,507.6009,112.65,25.0
C0099,187636.2489,3465.36,64.0
C0009,270649.65760000004,1560.72,9.0
C0073,408602.20840000006,2556.88,16.0
C0057,814831.1823999999,7221.44,64.0
C0026,48360.4081,659.73,9.0
C0036,33350.0644,1278.3400000000001,49.0
C0041,20078.889999999996,1275.3,81.0
C0038,5476.0,592.0,64.0
C0051,759041.7129,5227.38,36.0
C0048,733746.4281,856.59,1.0
